CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA
08.343.492/0001-20;2019-12-31;1;MRV ENGENHARIA E PARTICIPACOES S.A.;20915;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.06;Resultado Financeiro;136630.00
08.343.492/0001-20;2019-12-31;1;MRV ENGENHARIA E PARTICIPACOES S.A.;20915;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.06;Resultado Financeiro;137244.00
08.343.492/0001-20;2019-12-31;1;MRV ENGENHARIA E PARTICIPACOES S.A.;20915;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.06.01;Receitas Financeiras;239537.00
08.343.492/0001-20;2019-12-31;1;MRV ENGENHARIA E PARTICIPACOES S.A.;20915;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.06.01;Receitas Financeiras;195363.00
08.343.492/0001-20;2019-12-31;1;MRV ENGENHARIA E PARTICIPACOES S.A.;20915;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.06.02;Despesas Financeiras;-102907.00
08.343.492/0001-20;2019-12-31;1;MRV ENGENHARIA E PARTICIPACOES S.A.;20915;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.06.02;Despesas Financeiras;-58119.00
08.343.492/0001-20;2019-12-31;1;MRV ENGENHARIA E PARTICIPACOES S.A.;20915;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;878566.00
08.343.492/0001-20;2019-12-31;1;MRV ENGENHARIA E PARTICIPACOES S.A.;20915;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;877920.00
08.343.492/0001-20;2019-12-31;1;MRV ENGENHARIA E PARTICIPACOES S.A.;20915;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-120429.00
08.343.492/0001-20;2019-12-31;1;MRV ENGENHARIA E PARTICIPACOES S.A.;20915;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-130044.00
08.343.492/0001-20;2019-12-31;1;MRV ENGENHARIA E PARTICIPACOES S.A.;20915;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.08.01;Corrente;-124714.00
08.343.492/0001-20;2019-12-31;1;MRV ENGENHARIA E PARTICIPACOES S.A.;20915;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.08.01;Corrente;-122075.00
08.343.492/0001-20;2019-12-31;1;MRV ENGENHARIA E PARTICIPACOES S.A.;20915;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.08.02;Diferido;4285.00
08.343.492/0001-20;2019-12-31;1;MRV ENGENHARIA E PARTICIPACOES S.A.;20915;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.08.02;Diferido;-7969.00
08.343.492/0001-20;2019-12-31;1;MRV ENGENHARIA E PARTICIPACOES S.A.;20915;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.09;Resultado Líquido das Operações Continuadas;758137.00
08.343.492/0001-20;2019-12-31;1;MRV ENGENHARIA E PARTICIPACOES S.A.;20915;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.09;Resultado Líquido das Operações Continuadas;747876.00
08.343.492/0001-20;2019-12-31;1;MRV ENGENHARIA E PARTICIPACOES S.A.;20915;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.00
08.343.492/0001-20;2019-12-31;1;MRV ENGENHARIA E PARTICIPACOES S.A.;20915;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.00
08.343.492/0001-20;2019-12-31;1;MRV ENGENHARIA E PARTICIPACOES S.A.;20915;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.00
08.343.492/0001-20;2019-12-31;1;MRV ENGENHARIA E PARTICIPACOES S.A.;20915;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.00
08.343.492/0001-20;2019-12-31;1;MRV ENGENHARIA E PARTICIPACOES S.A.;20915;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.00
08.343.492/0001-20;2019-12-31;1;MRV ENGENHARIA E PARTICIPACOES S.A.;20915;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.00
08.343.492/0001-20;2019-12-31;1;MRV ENGENHARIA E PARTICIPACOES S.A.;20915;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.11;Lucro/Prejuízo Consolidado do Período;758137.00
08.343.492/0001-20;2019-12-31;1;MRV ENGENHARIA E PARTICIPACOES S.A.;20915;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.11;Lucro/Prejuízo Consolidado do Período;747876.00
08.343.492/0001-20;2019-12-31;1;MRV ENGENHARIA E PARTICIPACOES S.A.;20915;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;690308.00
08.343.492/0001-20;2019-12-31;1;MRV ENGENHARIA E PARTICIPACOES S.A.;20915;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;690245.00
08.343.492/0001-20;2019-12-31;1;MRV ENGENHARIA E PARTICIPACOES S.A.;20915;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.11.02;Atribuído a Sócios Não Controladores;67829.00
08.343.492/0001-20;2019-12-31;1;MRV ENGENHARIA E PARTICIPACOES S.A.;20915;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.11.02;Atribuído a Sócios Não Controladores;57631.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.01;Receita de Venda de Bens e/ou Serviços;1882909.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.01;Receita de Venda de Bens e/ou Serviços;4592099.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-613793.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-2125331.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.03;Resultado Bruto;1269116.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.03;Resultado Bruto;2466768.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04;Despesas/Receitas Operacionais;-76047.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04;Despesas/Receitas Operacionais;-21995.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.01;Despesas com Vendas;0.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.01;Despesas com Vendas;0.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.02;Despesas Gerais e Administrativas;-116143.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.02;Despesas Gerais e Administrativas;-130615.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.04;Outras Receitas Operacionais;7107.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.04;Outras Receitas Operacionais;51237.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.05;Outras Despesas Operacionais;-1620.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.05;Outras Despesas Operacionais;-11.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.06;Resultado de Equivalência Patrimonial;34609.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.06;Resultado de Equivalência Patrimonial;57394.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;1193069.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;2444773.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.06;Resultado Financeiro;-266847.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.06;Resultado Financeiro;-262506.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.06.01;Receitas Financeiras;97628.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.06.01;Receitas Financeiras;87129.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.06.02;Despesas Financeiras;-364475.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.06.02;Despesas Financeiras;-349635.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;926222.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;2182267.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-175432.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-540870.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.08.01;Corrente;-89475.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.08.01;Corrente;-92207.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.08.02;Diferido;-85957.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.08.02;Diferido;-448663.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.09;Resultado Líquido das Operações Continuadas;750790.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.09;Resultado Líquido das Operações Continuadas;1641397.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.11;Lucro/Prejuízo Consolidado do Período;750790.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.11;Lucro/Prejuízo Consolidado do Período;1641397.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;386749.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;890284.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.11.02;Atribuído a Sócios Não Controladores;364041.00
08.364.948/0001-38;2019-12-31;1;ALUPAR INVESTIMENTO S/A;21490;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.11.02;Atribuído a Sócios Não Controladores;751113.00
08.402.943/0001-52;2019-12-31;1;GUARARAPES CONFECCOES S.A.;4669;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.01;Receita de Venda de Bens e/ou Serviços;7192596.00
08.402.943/0001-52;2019-12-31;1;GUARARAPES CONFECCOES S.A.;4669;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.01;Receita de Venda de Bens e/ou Serviços;7808044.00
08.402.943/0001-52;2019-12-31;1;GUARARAPES CONFECCOES S.A.;4669;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-2523568.00
08.402.943/0001-52;2019-12-31;1;GUARARAPES CONFECCOES S.A.;4669;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-2880903.00
08.402.943/0001-52;2019-12-31;1;GUARARAPES CONFECCOES S.A.;4669;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.03;Resultado Bruto;4669028.00
08.402.943/0001-52;2019-12-31;1;GUARARAPES CONFECCOES S.A.;4669;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.03;Resultado Bruto;4927141.00
08.402.943/0001-52;2019-12-31;1;GUARARAPES CONFECCOES S.A.;4669;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04;Despesas/Receitas Operacionais;-3258938.00
08.402.943/0001-52;2019-12-31;1;GUARARAPES CONFECCOES S.A.;4669;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04;Despesas/Receitas Operacionais;-4119598.00
08.402.943/0001-52;2019-12-31;1;GUARARAPES CONFECCOES S.A.;4669;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.01;Despesas com Vendas;-3119299.00
08.402.943/0001-52;2019-12-31;1;GUARARAPES CONFECCOES S.A.;4669;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.01;Despesas com Vendas;-3390363.00
08.402.943/0001-52;2019-12-31;1;GUARARAPES CONFECCOES S.A.;4669;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.02;Despesas Gerais e Administrativas;-822918.00
08.402.943/0001-52;2019-12-31;1;GUARARAPES CONFECCOES S.A.;4669;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.02;Despesas Gerais e Administrativas;-923908.00
08.402.943/0001-52;2019-12-31;1;GUARARAPES CONFECCOES S.A.;4669;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.00
08.402.943/0001-52;2019-12-31;1;GUARARAPES CONFECCOES S.A.;4669;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.00
08.402.943/0001-52;2019-12-31;1;GUARARAPES CONFECCOES S.A.;4669;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.04;Outras Receitas Operacionais;0.00
08.402.943/0001-52;2019-12-31;1;GUARARAPES CONFECCOES S.A.;4669;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.04;Outras Receitas Operacionais;0.00
08.402.943/0001-52;2019-12-31;1;GUARARAPES CONFECCOES S.A.;4669;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.05;Outras Despesas Operacionais;683279.00
08.402.943/0001-52;2019-12-31;1;GUARARAPES CONFECCOES S.A.;4669;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.05;Outras Despesas Operacionais;194673.00
08.402.943/0001-52;2019-12-31;1;GUARARAPES CONFECCOES S.A.;4669;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.06;Resultado de Equivalência Patrimonial;0.00
08.402.943/0001-52;2019-12-31;1;GUARARAPES CONFECCOES S.A.;4669;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.06;Resultado de Equivalência Patrimonial;0.00
08.402.943/0001-52;2019-12-31;1;GUARARAPES CONFECCOES S.A.;4669;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;1410090.00
08.402.943/0001-52;2019-12-31;1;GUARARAPES CONFECCOES S.A.;4669;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;807543.00
08.402.943/0001-52;2019-12-31;1;GUARARAPES CONFECCOES S.A.;4669;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.06;Resultado Financeiro;378958.00
08.402.943/0001-52;2019-12-31;1;GUARARAPES CONFECCOES S.A.;4669;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.06;Resultado Financeiro;-95179.00
08.402.943/0001-52;2019-12-31;1;GUARARAPES CONFECCOES S.A.;4669;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.06.01;Receitas Financeiras;546203.00
08.402.943/0001-52;2019-12-31;1;GUARARAPES CONFECCOES S.A.;4669;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.06.01;Receitas Financeiras;194410.00
08.402.943/0001-52;2019-12-31;1;GUARARAPES CONFECCOES S.A.;4669;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.06.02;Despesas Financeiras;-167245.00
08.402.943/0001-52;2019-12-31;1;GUARARAPES CONFECCOES S.A.;4669;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.06.02;Despesas Financeiras;-289589.00
